"('trump', 'attack')"
"('dead', 'death')"
"('others', 'stay')"
"('leadership', 'thank')"
"('trump', 'leadership')"
"('worker', 'hospital')"
"('toll', 'take')"
"('bill', 'relief')"
"('donate', 'relief')"
"('provide', 'health')"
"('new', 'normal')"
"('back', 'job')"
"('great', 'job')"
"('case', 'per')"
"('hold', 'conference')"
"('thank', 'share')"
"('student', 'teacher')"
"('contain', 'outbreak')"
"('official', 'county')"
"('city', 'county')"
"('take', 'economy')"
"('spread', 'president')"
"('online', 'work')"
"('worker', 'doctor')"
"('protect', 'mask')"
"('outside', 'china')"
"('flu', 'deadly')"
"('essential', 'make')"
"('three', 'day')"
"('still', 'though')"
"('lockdown', 'play')"
"('life', 'know')"
"('pray', 'family')"
"('healthy', 'safe')"
"('recover', 'patient')"
"('realdonaldtrump', 'cnn')"
"('trump', 'fox')"
"('emergency', 'national')"
"('care', 'act')"
"('enough', 'think')"
"('panic', 'cause')"
"('miss', 'one')"
"('free', 'one')"
"('take', 'order')"
"('day', 'st')"
"('kid', 'work')"
"('walk', 'around')"
"('happy', 'home')"
"('back', 'money')"
"('support', 'together')"
"('effort', 'spread')"
"('able', 'help')"
"('gonna', 'think')"
"('money', 'save')"
"('ever', 'work')"
"('ever', 'think')"
"('health', 'team')"
"('health', 'issue')"
"('panic', 'medium')"
"('park', 'close')"
"('passenger', 'test')"
"('nurse', 'work')"
"('anything', 'know')"
"('let', 'together')"
"('sanitizer', 'make')"
"('able', 'work')"
"('supply', 'food')"
"('supply', 'could')"
"('sars', 'virus')"
"('come', 'worker')"
"('news', 'conference')"
"('gonna', 'lockdown')"
"('yesterday', 'new')"
"('case', 'south')"
"('join', 'support')"
"('community', 'join')"
"('join', 'impact')"
"('take', 'healthcare')"
"('mask', 'worker')"
"('blame', 'president')"
"('trump', 'drug')"
"('march', 'th')"
"('effort', 'help')"
"('patient', 'drug')"
"('new', 'learn')"
"('quarantine', 'passenger')"
"('church', 'service')"
"('state', 'california')"
"('chinese', 'racist')"
"('empty', 'store')"
"('january', 'trump')"
"('healthcare', 'work')"
"('others', 'one')"
"('great', 'america')"
"('might', 'think')"
"('socialdistancing', 'practice')"
"('past', 'year')"
"('italy', 'death')"
"('spread', 'deadly')"
"('chinese', 'china')"
"('shelter', 'order')"
"('grocery', 'help')"
"('grocery', 'one')"
"('province', 'china')"
"('grocery', 'work')"
"('penny', 'test')"
"('hong', 'china')"
"('public', 'response')"
"('kong', 'china')"
"('take', 'system')"
"('think', 'little')"
"('today', 'little')"
"('join', 'tomorrow')"
"('update', 'daily')"
"('god', 'thank')"
"('live', 'facebook')"
"('day', 'march')"
"('trump', 'hoax')"
"('pay', 'bill')"
"('new', 'ny')"
"('community', 'health')"
"('trump', 'political')"
"('work', 'job')"
"('price', 'demand')"
"('case', 'single')"
"('case', 'symptom')"
"('state', 'america')"
"('lose', 'week')"
"('maybe', 'could')"
"('contract', 'virus')"
"('state', 'total')"
"('protect', 'know')"
"('april', 'pm')"
"('live', 'save')"
"('response', 'federal')"
"('good', 'stock')"
"('health', 'accord')"
"('join', 'today')"
"('case', 'uk')"
"('life', 'normal')"
"('economic', 'crisis')"
"('health', 'contact')"
"('risk', 'work')"
"('vaccine', 'find')"
"('disease', 'center')"
"('day', 'old')"
"('patient', 'symptom')"
"('mom', 'home')"
"('worker', 'front')"
"('one', 'hard')"
"('store', 'work')"
"('come', 'store')"
"('trump', 'threat')"
"('tally', 'new')"
"('case', 'fresh')"
"('fight', 'front')"
"('case', 'detect')"
"('patient', 'county')"
"('state', 'ny')"
"('yesterday', 'today')"
"('health', 'control')"
"('help', 'small')"
"('food', 'think')"
"('health', 'conference')"
"('part', 'help')"
"('physical', 'distancing')"
"('china', 'japan')"
"('hoax', 'think')"
"('store', 'close')"
"('joke', 'make')"
"('day', 'result')"
"('trump', 'fuck')"
"('south', 'outbreak')"
"('across', 'spread')"
"('social', 'practice')"
"('case', 'cross')"
"('else', 'think')"
"('safety', 'public')"
"('free', 'offer')"
"('wear', 'work')"
"('fund', 'response')"
"('home', 'county')"
"('state', 'florida')"
"('control', 'disease')"
"('lockdown', 'job')"
"('staff', 'take')"
"('medical', 'worker')"
"('see', 'miss')"
"('new', 'job')"
"('do', 'job')"
"('do', 'day')"
"('bring', 'number')"
"('die', 'gonna')"
"('low', 'death')"
"('line', 'one')"
"('trump', 'fund')"
"('team', 'response')"
"('work', 'allow')"
"('follow', 'guideline')"
"('rate', 'recovery')"
"('war', 'world')"
"('new', 'single')"
"('california', 'lockdown')"
"('store', 'business')"
"('department', 'case')"
"('store', 'one')"
"('know', 'job')"
"('actually', 'one')"
"('cut', 'make')"
"('look', 'stock')"
"('april', 'day')"
"('flu', 'yes')"
"('shop', 'store')"
"('new', 'rise')"
"('wish', 'would')"
"('white', 'black')"
"('health', 'essential')"
"('crazy', 'lockdown')"
"('day', 'record')"
"('able', 'make')"
"('amp', 'report')"
"('parent', 'home')"
"('world', 'cancel')"
"('sure', 'pretty')"
"('help', 'support')"
"('wear', 'protect')"
"('name', 'virus')"
"('pm', 'tonight')"
"('day', 'whole')"
"('system', 'healthcare')"
"('cnn', 'news')"
"('anything', 'else')"
"('keep', 'clean')"
"('school', 'teacher')"
"('new', 'old')"
"('social', 'new')"
"('make', 'always')"
"('one', 'always')"
"('soon', 'hope')"
"('day', 'online')"
"('cover', 'wash')"
"('order', 'online')"
"('lose', 'think')"
"('due', 'lose')"
"('pray', 'god')"
"('one', 'save')"
"('take', 'shit')"
"('help', 'front')"
"('trump', 'united')"
"('trump', 'campaign')"
"('trump', 'lack')"
"('outside', 'case')"
"('sars', 'outbreak')"
"('come', 'wait')"
"('wait', 'back')"
"('day', 'store')"
"('customer', 'store')"
"('case', 'reach')"
"('case', 'contact')"
"('do', 'lockdown')"
"('call', 'racist')"
"('mean', 'would')"
"('mean', 'know')"
"('able', 'one')"
"('die', 'child')"
"('school', 'one')"
"('even', 'without')"
"('flu', 'mask')"
"('lie', 'test')"
"('stay', 'strong')"
"('employee', 'home')"
"('sick', 'pay')"
"('health', 'pay')"
"('food', 'one')"
"('school', 'send')"
"('reopen', 'economy')"
"('usa', 'case')"
"('home', 'self')"
"('local', 'hospital')"
"('day', 'real')"
"('person', 'test')"
"('everything', 'know')"
"('family', 'friend')"
"('death', 'uk')"
"('realdonaldtrump', 'hoax')"
"('video', 'make')"
"('global', 'news')"
"('case', 'low')"
"('line', 'grocery')"
"('friend', 'think')"
"('international', 'travel')"
"('day', 'full')"
"('grocery', 'see')"
"('think', 'hard')"
"('rate', 'increase')"
"('infect', 'health')"
"('safe', 'work')"
"('practice', 'distancing')"
"('scientist', 'virus')"
"('increase', 'number')"
"('take', 'always')"
"('high', 'lockdown')"
"('keep', 'others')"
"('governor', 'order')"
"('department', 'county')"
"('come', 'stock')"
"('community', 'together')"
"('make', 'response')"
"('socialdistancing', 'work')"
"('reason', 'one')"
"('remember', 'day')"
"('affect', 'virus')"
"('home', 'visit')"
"('american', 'democrat')"
"('case', 'recovery')"
"('many', 'wonder')"
"('care', 'worker')"
"('school', 'due')"
"('contact', 'close')"
"('expert', 'disease')"
"('trump', 'ever')"
"('report', 'bring')"
"('trump', 'fire')"
"('resident', 'test')"
"('lot', 'see')"
"('trump', 'task')"
"('grocery', 'shop')"
"('prevent', 'help')"
"('spread', 'wash')"
"('see', 'worker')"
"('others', 'spread')"
"('many', 'others')"
"('health', 'healthcare')"
"('god', 'world')"
"('mask', 'store')"
"('care', 'doctor')"
"('soon', 'well')"
"('quarantine', 'california')"
"('trump', 'failure')"
"('week', 'stock')"
"('home', 'resident')"
"('flight', 'cancel')"
"('package', 'relief')"
"('vp', 'penny')"
"('family', 'please')"
"('news', 'positive')"
"('employee', 'positive')"
"('fact', 'virus')"
"('spread', 'disease')"
"('take', 'positive')"
"('thank', 'hospital')"
"('america', 'american')"
"('trump', 'wrong')"
"('china', 'epidemic')"
"('china', 'korea')"
"('new', 'active')"
"('usa', 'trump')"
"('miss', 'quarantinelife')"
"('support', 'donate')"
"('outbreak', 'cancel')"
"('realdonaldtrump', 'today')"
"('come', 'yet')"
"('release', 'virus')"
"('china', 'release')"
"('sick', 'spread')"
"('dog', 'walk')"
"('patient', 'virus')"
"('leader', 'world')"
"('away', 'keep')"
"('remain', 'open')"
"('person', 'take')"
"('infection', 'risk')"
"('close', 'world')"
"('close', 'make')"
"('trump', 'deal')"
"('plan', 'government')"
"('plan', 'would')"
"('plan', 'think')"
"('test', 'per')"
"('week', 'store')"
"('trump', 'wonder')"
"('president', 'work')"
"('state', 'president')"
"('president', 'make')"
"('take', 'online')"
"('keep', 'worker')"
"('day', 'yesterday')"
"('self', 'work')"
"('enough', 'make')"
"('enough', 'test')"
"('global', 'stock')"
"('person', 'positive')"
"('high', 'much')"
"('fire', 'response')"
"('would', 'someone')"
"('die', 'someone')"
"('think', 'seem')"
"('wuhan', 'city')"
"('stay', 'together')"
"('day', 'stayathome')"
"('anything', 'see')"
"('trump', 'anything')"
"('one', 'fuck')"
"('stay', 'fuck')"
"('case', 'california')"
"('price', 'make')"
"('money', 'much')"
"('good', 'amp')"
"('supply', 'mask')"
"('home', 'order')"
"('mask', 'order')"
"('stay', 'order')"
"('every', 'american')"
"('way', 'best')"
"('spread', 'place')"
"('contact', 'test')"
"('contact', 'positive')"
"('county', 'test')"
"('trump', 'action')"
"('market', 'fear')"
"('market', 'news')"
"('day', 'miss')"
"('stock', 'buy')"
"('lockdown', 'extend')"
"('th', 'lockdown')"
"('week', 'online')"
"('health', 'dr')"
"('data', 'use')"
"('help', 'share')"
"('school', 'child')"
"('come', 'job')"
"('trump', 'national')"
"('vaccine', 'make')"
"('impact', 'business')"
"('anyone', 'virus')"
"('case', 'united')"
"('staff', 'home')"
"('create', 'virus')"
"('quarantine', 'american')"
"('would', 'believe')"
"('today', 'march')"
"('quarantine', 'ship')"
"('quarantine', 'cruise')"
"('miss', 'lockdown')"
"('trump', 'brief')"
"('vaccine', 'test')"
"('actually', 'make')"
"('show', 'data')"
"('year', 'month')"
"('medical', 'center')"
"('ship', 'positive')"
"('case', 'th')"
"('august', 'case')"
"('august', 'new')"
"('deal', 'make')"
"('else', 'know')"
"('remember', 'one')"
"('think', 'place')"
"('stay', 'place')"
"('cough', 'wash')"
"('update', 'community')"
"('friday', 'new')"
"('happy', 'love')"
"('big', 'make')"
"('day', 'daily')"
"('money', 'one')"
"('love', 'support')"
"('help', 'healthcare')"
"('case', 'district')"
"('pay', 'worker')"
"('day', 'pay')"
"('employee', 'worker')"
"('trump', 'job')"
"('amp', 'spread')"
"('die', 'old')"
"('old', 'make')"
"('old', 'know')"
"('man', 'old')"
"('day', 'tomorrow')"
"('order', 'make')"
"('happy', 'today')"
"('week', 'close')"
"('update', 'county')"
"('see', 'increase')"
"('patient', 'center')"
"('hospital', 'center')"
"('test', 'center')"
"('team', 'work')"
"('end', 'know')"
"('take', 'leave')"
"('family', 'worker')"
"('worker', 'job')"
"('worker', 'know')"
"('trump', 'cure')"
"('update', 'home')"
"('health', 'novel')"
"('case', 'st')"
"('do', 'take')"
"('today', 'president')"
"('stop', 'president')"
"('global', 'crisis')"
"('wait', 'see')"
"('hand', 'paper')"
"('hand', 'toilet')"
"('price', 'increase')"
"('global', 'supply')"
"('best', 'take')"
"('lie', 'death')"
"('tell', 'lie')"
"('guy', 'make')"
"('thank', 'service')"
"('help', 'understand')"
"('trump', 'reason')"
"('case', 'india')"
"('family', 'food')"
"('community', 'food')"
"('keep', 'food')"
"('food', 'lockdown')"
"('day', 'worker')"
"('new', 'article')"
"('pay', 'leave')"
"('day', 'enjoy')"
"('thing', 'best')"
"('prevent', 'mask')"
"('do', 'think')"
"('god', 'take')"
"('step', 'help')"
"('case', 'far')"
"('case', 'drop')"
"('cdc', 'quarantine')"
"('order', 'lockdown')"
"('join', 'please')"
"('community', 'public')"
"('community', 'thank')"
"('trump', 'less')"
"('pay', 'job')"
"('pay', 'work')"
"('late', 'news')"
"('late', 'case')"
"('provide', 'community')"
"('case', 'san')"
"('worker', 'one')"
"('trump', 'tweet')"
"('since', 'think')"
"('two', 'see')"
"('school', 'public')"
"('protect', 'worker')"
"('local', 'business')"
"('enough', 'work')"
"('case', 'possible')"
"('happy', 'safe')"
"('happy', 'stay')"
"('anyone', 'see')"
"('one', 'deal')"
"('life', 'one')"
"('life', 'change')"
"('patient', 'test')"
"('see', 'life')"
"('life', 'real')"
"('use', 'life')"
"('life', 'well')"
"('life', 'care')"
"('life', 'could')"
"('market', 'sell')"
"('point', 'make')"
"('case', 'follow')"
"('provide', 'help')"
"('employee', 'test')"
"('pay', 'home')"
"('one', 'run')"
"('think', 'run')"
"('oh', 'wait')"
"('hour', 'lockdown')"
"('new', 'county')"
"('official', 'case')"
"('home', 'stick')"
"('line', 'wait')"
"('know', 'little')"
"('hand', 'best')"
"('person', 'health')"
"('post', 'take')"
"('post', 'day')"
"('use', 'money')"
"('love', 'watch')"
"('healthy', 'keep')"
"('fact', 'check')"
"('local', 'support')"
"('governor', 'trump')"
"('case', 'amp')"
"('amp', 'may')"
"('small', 'support')"
"('take', 'money')"
"('include', 'new')"
"('case', 'include')"
"('isolation', 'quarantine')"
"('anyone', 'come')"
"('return', 'work')"
"('become', 'virus')"
"('trump', 'nation')"
"('social', 'home')"
"('social', 'lockdown')"
"('leader', 'trump')"
"('staff', 'help')"
"('god', 'please')"
"('many', 'worker')"
"('new', 'south')"
"('crisis', 'handle')"
"('case', 'pm')"
"('good', 'job')"
"('today', 'store')"
"('health', 'staff')"
"('amp', 'see')"
"('panic', 'make')"
"('well', 'feel')"
"('home', 'store')"
"('local', 'case')"
"('back', 'send')"
"('free', 'today')"
"('care', 'facility')"
"('county', 'positive')"
"('best', 'friend')"
"('quarantine', 'house')"
"('would', 'month')"
"('report', 'th')"
"('one', 'th')"
"('day', 'close')"
"('first', 'worker')"
"('case', 'bring')"
"('think', 'buy')"
"('one', 'buy')"
"('school', 'online')"
"('isolation', 'day')"
"('employee', 'work')"
"('ppe', 'test')"
"('school', 'safe')"
"('home', 'others')"
"('grocery', 'home')"
"('grocery', 'take')"
"('day', 'grocery')"
"('hour', 'day')"
"('home', 'issue')"
"('today', 'walk')"
"('help', 'store')"
"('prevent', 'wash')"
