"('everyone', 'else')"
"('hand', 'water')"
"('health', 'response')"
"('death', 'number')"
"('year', 'last')"
"('state', 'governor')"
"('rate', 'low')"
"('trump', 'vote')"
"('touch', 'hand')"
"('deadly', 'flu')"
"('wash', 'flu')"
"('election', 'trump')"
"('market', 'china')"
"('death', 'rate')"
"('rate', 'high')"
"('local', 'health')"
"('health', 'county')"
"('healthy', 'safe')"
"('new', 'year')"
"('happy', 'day')"
"('lockdown', 'put')"
"('worker', 'health')"
"('city', 'china')"
"('trump', 'fact')"
"('know', 'life')"
"('new', 'county')"
"('mask', 'protect')"
"('trump', 'american')"
"('school', 'kid')"
"('friend', 'family')"
"('store', 'day')"
"('symptom', 'test')"
"('hoax', 'trump')"
"('china', 'wuhan')"
"('news', 'global')"
"('help', 'community')"
"('democrat', 'trump')"
"('china', 'chinese')"
"('realdonaldtrump', 'virus')"
"('patient', 'recover')"
"('social', 'practice')"
"('new', 'bring')"
"('wash', 'spread')"
"('end', 'lockdown')"
"('confirm', 'county')"
"('safe', 'work')"
"('week', 'next')"
"('person', 'test')"
"('toll', 'case')"
"('staff', 'work')"
"('job', 'great')"
"('city', 'york')"
"('flu', 'high')"
"('death', 'high')"
"('help', 'donate')"
"('think', 'might')"
"('china', 'impact')"
"('pm', 'live')"
"('community', 'health')"
"('sick', 'pay')"
"('crisis', 'trump')"
"('disease', 'spread')"
"('work', 'hospital')"
"('please', 'family')"
"('business', 'impact')"
"('know', 'family')"
"('use', 'virus')"
"('china', 'government')"
"('today', 'pm')"
"('year', 'month')"
"('supply', 'food')"
"('china', 'due')"
"('china', 'travel')"
"('china', 'first')"
"('trump', 'believe')"
"('new', 'city')"
"('case', 'late')"
"('rate', 'flu')"
"('thank', 'god')"
"('school', 'work')"
"('team', 'work')"
"('week', 'china')"
"('life', 'one')"
"('lockdown', 'order')"
"('distance', 'keep')"
"('china', 'live')"
"('official', 'case')"
"('patient', 'test')"
"('quarantinelife', 'quarantine')"
"('health', 'system')"
"('local', 'business')"
"('thing', 'one')"
"('two', 'one')"
"('two', 'case')"
"('anyone', 'know')"
"('grocery', 'work')"
"('case', 'break')"
"('new', 'infection')"
"('positive', 'one')"
"('see', 'amp')"
"('person', 'case')"
"('local', 'support')"
"('store', 'food')"
"('hour', 'day')"
"('much', 'flu')"
"('china', 'global')"
"('one', 'family')"
"('stay', 'virus')"
"('low', 'case')"
"('job', 'good')"
"('new', 'post')"
"('take', 'month')"
"('next', 'month')"
"('trump', 'white')"
"('thank', 'work')"
"('thank', 'support')"
"('deal', 'big')"
"('support', 'community')"
"('update', 'live')"
"('safe', 'make')"
"('safe', 'everyone')"
"('essential', 'home')"
"('realdonaldtrump', 'test')"
"('china', 'stop')"
"('want', 'right')"
"('lose', 'due')"
"('use', 'china')"
"('please', 'share')"
"('continue', 'spread')"
"('cold', 'flu')"
"('trump', 'house')"
"('join', 'today')"
"('risk', 'high')"
"('one', 'love')"
"('lockdown', 'love')"
"('school', 'home')"
"('school', 'close')"
"('essential', 'worker')"
"('know', 'someone')"
"('help', 'please')"
"('make', 'please')"
"('trump', 'lie')"
"('make', 'help')"
"('see', 'never')"
"('open', 'business')"
"('open', 'lockdown')"
"('line', 'worker')"
"('open', 'stay')"
"('worker', 'care')"
"('president', 'would')"
"('worker', 'front')"
"('since', 'case')"
"('know', 'never')"
"('let', 'one')"
"('china', 'cdc')"
"('good', 'morning')"
"('die', 'family')"
"('flu', 'hand')"
"('sick', 'hand')"
"('stay', 'hand')"
"('use', 'hand')"
"('make', 'hand')"
"('hand', 'take')"
"('hand', 'spread')"
"('wash', 'sick')"
"('wash', 'stay')"
"('wash', 'use')"
"('wash', 'take')"
"('worker', 'support')"
"('quarantine', 'ship')"
"('quarantine', 'cruise')"
"('school', 'child')"
"('test', 'county')"
"('lose', 'life')"
"('test', 'doctor')"
"('everyone', 'virus')"
"('place', 'order')"
"('socialdistancing', 'walk')"
"('distance', 'socialdistancing')"
"('worker', 'grocery')"
"('let', 'want')"
"('place', 'take')"
"('wuhan', 'virus')"
"('case', 'first')"
"('away', 'take')"
"('stay', 'one')"
"('stay', 'everyone')"
"('stay', 'keep')"
"('stay', 'spread')"
"('practice', 'distancing')"
"('quarantine', 'test')"
"('home', 'leave')"
"('million', 'american')"
"('death', 'million')"
"('best', 'one')"
"('way', 'one')"
"('school', 'open')"
"('work', 'every')"
"('see', 'still')"
"('flu', 'know')"
"('join', 'pm')"
"('sick', 'home')"
"('trump', 'amp')"
"('home', 'test')"
"('hand', 'one')"
"('death', 'cause')"
"('new', 'show')"
"('amp', 'report')"
"('state', 'country')"
"('year', 'work')"
"('year', 'come')"
"('year', 'see')"
"('die', 'american')"
"('die', 'take')"
"('also', 'take')"
"('socialdistancing', 'park')"
"('bad', 'good')"
"('health', 'outbreak')"
"('new', 'outbreak')"
"('really', 'thing')"
"('good', 'feel')"
